image_id,crop,disease_class,is_healthy,width_px,height_px,file_size_kb,is_corrupted,is_duplicate,has_wrong_label,is_low_resolution,split
Grape___Leaf_blight_00972.jpg,Grape,Grape___Leaf_blight,False,224,224,135.8,False,False,False,False,train
Soybean___healthy_02551.jpg,Soybean,Soybean___healthy,True,224,224,242.5,False,False,False,False,train
Tomato___Early_blight_00694.jpg,Tomato,Tomato___Early_blight,False,224,224,160.9,False,False,False,False,train
Squash___Powdery_mildew_00519.jpg,Squash,Squash___Powdery_mildew,False,224,224,145.9,False,False,False,False,train
Corn___Northern_Leaf_Blight_00036.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,191.6,False,False,False,False,train
Tomato___Septoria_leaf_spot_00306.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,221.0,False,False,False,False,validation
Squash___Powdery_mildew_00448.jpg,Squash,Squash___Powdery_mildew,False,224,224,172.2,False,False,False,False,train
Corn___healthy_00773.jpg,Corn,Corn___healthy,True,224,224,202.5,False,False,False,False,test
Cherry___Powdery_mildew_00068.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,70.6,False,False,False,False,validation
Apple___Apple_scab_00252.jpg,Apple,Apple___Apple_scab,False,224,224,43.9,False,False,False,False,train
Peach___Bacterial_spot_01869.jpg,Peach,Peach___Bacterial_spot,False,224,224,160.8,False,False,False,False,validation
Tomato___Early_blight_00980.jpg,Tomato,Tomato___Early_blight,False,224,224,245.2,False,False,False,False,train
Grape___Esca_(Black_Measles)_01216.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,74.0,False,False,False,False,train
Tomato___Bacterial_spot_01752.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,208.9,False,False,False,False,train
Tomato___Target_Spot_00725.jpg,Tomato,Tomato___Target_Spot,False,224,224,121.7,False,False,False,False,train
Tomato___Bacterial_spot_01731.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,40.7,False,False,False,False,validation
Tomato___Septoria_leaf_spot_01040.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,187.8,False,False,False,False,train
Corn___Common_rust_00660.jpg,Corn,Corn___Common_rust,False,224,224,144.1,False,False,False,False,train
Apple___healthy_00879.jpg,Apple,Apple___healthy,True,224,224,84.0,False,False,False,False,train
Apple___healthy_00130.jpg,Apple,Apple___healthy,True,224,224,84.0,False,False,False,False,train
Tomato___Target_Spot_00327.jpg,Tomato,Tomato___Target_Spot,False,224,224,68.5,False,False,False,False,validation
Corn___Northern_Leaf_Blight_00295.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,52.4,False,False,False,False,train
Tomato___Bacterial_spot_00201.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,188.2,False,False,False,False,train
Peach___Bacterial_spot_00028.jpg,Peach,Peach___Bacterial_spot,False,224,224,221.5,False,False,False,False,train
Tomato___Late_blight_00547.jpg,Tomato,Tomato___Late_blight,False,224,224,219.5,False,False,False,False,train
Squash___Powdery_mildew_01461.jpg,Squash,Squash___Powdery_mildew,False,224,224,239.8,False,False,False,False,train
Orange___Haunglongbing_02394.jpg,Orange,Orange___Haunglongbing,False,224,224,100.5,False,False,False,False,train
Tomato___Tomato_mosaic_virus_00012.jpg,Tomato,Tomato___Tomato_mosaic_virus,False,224,224,113.7,False,False,False,False,test
Corn___Cercospora_leaf_spot_00197.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,222.5,False,False,False,False,train
Apple___healthy_01159.jpg,Apple,Apple___healthy,True,224,224,117.5,False,False,False,False,train
Tomato___Septoria_leaf_spot_00734.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,106.3,False,False,False,False,train
Grape___Esca_(Black_Measles)_00404.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,126.3,False,False,False,False,train
Tomato___Spider_mites_00509.jpg,Tomato,Tomato___Spider_mites,False,224,224,246.8,False,False,False,False,train
Tomato___Target_Spot_01035.jpg,Tomato,Tomato___Target_Spot,False,224,224,179.8,False,False,False,False,train
Tomato___Tomato_mosaic_virus_00139.jpg,Tomato,Tomato___Tomato_mosaic_virus,False,224,224,50.0,False,False,False,False,train
Squash___Powdery_mildew_01610.jpg,Squash,Squash___Powdery_mildew,False,224,224,128.0,False,False,False,False,validation
Apple___Apple_scab_00238.jpg,Apple,Apple___Apple_scab,False,224,224,229.2,False,False,False,False,validation
Tomato___Tomato_Yellow_Leaf_Curl_Virus_02438.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,141.8,False,False,False,False,train
Grape___Leaf_blight_01029.jpg,Grape,Grape___Leaf_blight,False,224,224,145.2,False,False,False,False,train
Grape___Esca_(Black_Measles)_00684.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,59.9,False,False,False,False,train
Corn___healthy_00425.jpg,Corn,Corn___healthy,True,224,224,118.4,False,False,False,False,train
Tomato___Target_Spot_00519.jpg,Tomato,Tomato___Target_Spot,False,224,224,228.4,False,False,False,False,train
Cherry___healthy_00474.jpg,Cherry,Cherry___healthy,True,224,224,195.8,False,False,False,False,test
Cherry___Powdery_mildew_00361.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,113.6,False,False,False,False,train
Cherry___healthy_00033.jpg,Cherry,Cherry___healthy,True,224,224,128.8,False,False,False,False,validation
Tomato___Bacterial_spot_01696.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,225.0,False,False,False,False,validation
Tomato___Early_blight_00316.jpg,Tomato,Tomato___Early_blight,False,224,224,220.5,False,False,False,False,train
Potato___Early_blight_00224.jpg,Potato,Potato___Early_blight,False,224,224,80.4,False,False,False,False,train
Tomato___Spider_mites_00713.jpg,Tomato,Tomato___Spider_mites,False,224,224,89.7,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_02835.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,213.9,False,False,False,False,train
Grape___Black_rot_00461.jpg,Grape,Grape___Black_rot,False,224,224,228.8,False,False,False,False,train
Soybean___healthy_00215.jpg,Soybean,Soybean___healthy,True,224,224,184.8,False,False,False,False,test
Apple___healthy_01054.jpg,Apple,Apple___healthy,True,224,224,162.5,False,False,False,False,train
Grape___Black_rot_00423.jpg,Grape,Grape___Black_rot,False,224,224,71.4,False,False,False,False,train
Grape___Esca_(Black_Measles)_00489.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,191.6,False,False,False,False,validation
Apple___Apple_scab_00225.jpg,Apple,Apple___Apple_scab,False,224,224,61.1,False,False,False,False,validation
Soybean___healthy_02980.jpg,Soybean,Soybean___healthy,True,224,224,240.8,False,False,False,False,train
Strawberry___healthy_00303.jpg,Strawberry,Strawberry___healthy,True,224,224,208.0,False,False,False,False,validation
Corn___healthy_01012.jpg,Corn,Corn___healthy,True,224,224,170.3,False,False,False,False,train
Corn___healthy_00813.jpg,Corn,Corn___healthy,True,224,224,108.2,False,False,False,False,train
Squash___Powdery_mildew_01111.jpg,Squash,Squash___Powdery_mildew,False,224,224,139.5,False,False,False,False,train
Tomato___healthy_00910.jpg,Tomato,Tomato___healthy,True,224,224,244.2,False,False,False,False,train
Squash___Powdery_mildew_00584.jpg,Squash,Squash___Powdery_mildew,False,224,224,238.0,False,False,False,False,train
Apple___Cedar_apple_rust_00187.jpg,Apple,Apple___Cedar_apple_rust,False,224,224,140.0,False,False,False,False,train
Strawberry___Leaf_scorch_00799.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,75.8,False,False,False,False,train
Grape___healthy_00098.jpg,Grape,Grape___healthy,True,224,224,215.6,False,False,False,False,train
Tomato___Bacterial_spot_01428.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,207.7,False,False,False,False,validation
Tomato___Target_Spot_01232.jpg,Tomato,Tomato___Target_Spot,False,224,224,159.2,False,False,False,False,train
Tomato___Bacterial_spot_00010.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,43.5,False,False,False,False,train
Tomato___Target_Spot_01357.jpg,Tomato,Tomato___Target_Spot,False,224,224,212.6,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_00635.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,197.9,False,False,False,False,test
Tomato___Late_blight_00134.jpg,Tomato,Tomato___Late_blight,False,224,224,245.7,False,False,False,False,validation
Grape___Black_rot_00915.jpg,Grape,Grape___Black_rot,False,224,224,127.4,False,False,False,False,train
Tomato___Spider_mites_00844.jpg,Tomato,Tomato___Spider_mites,False,224,224,210.0,False,False,False,False,validation
Cherry___healthy_00534.jpg,Cherry,Cherry___healthy,True,224,224,117.1,False,False,False,False,train
Tomato___Leaf_Mold_00907.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,157.6,False,False,False,False,train
Soybean___healthy_00609.jpg,Soybean,Soybean___healthy,True,224,224,158.1,False,False,False,False,test
Tomato___healthy_00279.jpg,Tomato,Tomato___healthy,True,224,224,144.8,False,False,False,False,train
Tomato___healthy_00247.jpg,Tomato,Tomato___healthy,True,224,224,219.0,False,False,False,False,validation
Corn___Cercospora_leaf_spot_00330.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,71.8,False,False,False,False,train
Corn___Common_rust_01180.jpg,Corn,Corn___Common_rust,False,224,224,76.6,False,False,False,False,validation
Tomato___Bacterial_spot_00629.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,113.8,False,False,False,False,train
Orange___Haunglongbing_01228.jpg,Orange,Orange___Haunglongbing,False,224,224,86.0,False,False,False,False,train
Peach___Bacterial_spot_02174.jpg,Peach,Peach___Bacterial_spot,False,224,224,149.1,False,False,False,False,validation
Grape___Esca_(Black_Measles)_00305.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,218.1,False,False,False,False,test
Tomato___Target_Spot_00012.jpg,Tomato,Tomato___Target_Spot,False,224,224,164.1,False,False,False,False,train
Grape___healthy_00250.jpg,Grape,Grape___healthy,True,224,224,164.8,False,False,False,False,validation
Tomato___Leaf_Mold_00083.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,94.3,False,False,False,False,train
Orange___Haunglongbing_00760.jpg,Orange,Orange___Haunglongbing,False,224,224,120.0,False,False,False,False,train
Pepper___healthy_00135.jpg,Pepper,Pepper___healthy,True,224,224,46.3,False,False,False,False,train
Potato___Late_blight_00432.jpg,Potato,Potato___Late_blight,False,224,224,185.8,False,False,False,False,validation
Tomato___Bacterial_spot_01107.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,44.4,False,False,False,False,validation
Blueberry___healthy_00644.jpg,Blueberry,Blueberry___healthy,True,224,224,248.1,False,False,False,False,train
Peach___Bacterial_spot_02276.jpg,Peach,Peach___Bacterial_spot,False,224,224,186.6,False,False,False,False,test
Cherry___healthy_00046.jpg,Cherry,Cherry___healthy,True,224,224,104.4,False,False,False,False,train
Tomato___Bacterial_spot_00512.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,184.5,False,False,False,False,train
Soybean___healthy_03518.jpg,Soybean,Soybean___healthy,True,224,224,50.0,False,False,False,False,test
Tomato___Target_Spot_00464.jpg,Tomato,Tomato___Target_Spot,False,224,224,174.1,False,False,False,False,test
Tomato___Tomato_Yellow_Leaf_Curl_Virus_02770.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,67.7,False,False,False,False,train
Soybean___healthy_01873.jpg,Soybean,Soybean___healthy,True,224,224,156.5,False,False,False,False,train
Tomato___Early_blight_00885.jpg,Tomato,Tomato___Early_blight,False,224,224,41.9,False,False,False,False,train
Apple___healthy_00653.jpg,Apple,Apple___healthy,True,224,224,228.5,False,False,False,False,train
Peach___Bacterial_spot_01999.jpg,Peach,Peach___Bacterial_spot,False,224,224,124.3,False,False,False,False,validation
Strawberry___Leaf_scorch_00312.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,154.9,False,False,False,False,train
Grape___Black_rot_00184.jpg,Grape,Grape___Black_rot,False,224,224,124.8,False,False,False,False,train
Tomato___healthy_00709.jpg,Tomato,Tomato___healthy,True,224,224,238.6,False,False,False,False,validation
Tomato___Tomato_Yellow_Leaf_Curl_Virus_04115.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,50.8,False,False,False,False,train
Tomato___Spider_mites_00604.jpg,Tomato,Tomato___Spider_mites,False,224,224,103.4,False,False,False,False,train
Tomato___healthy_00626.jpg,Tomato,Tomato___healthy,True,224,224,35.3,False,False,False,False,test
Potato___Late_blight_00599.jpg,Potato,Potato___Late_blight,False,224,224,225.9,False,False,False,False,train
Squash___Powdery_mildew_01704.jpg,Squash,Squash___Powdery_mildew,False,224,224,215.1,False,False,False,False,test
Peach___Bacterial_spot_00386.jpg,Peach,Peach___Bacterial_spot,False,224,224,135.0,False,False,False,False,train
Strawberry___Leaf_scorch_00654.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,185.3,False,False,False,False,train
Tomato___Target_Spot_00404.jpg,Tomato,Tomato___Target_Spot,False,224,224,237.5,False,False,False,False,test
Corn___healthy_00418.jpg,Corn,Corn___healthy,True,224,224,247.9,False,False,False,False,test
Tomato___Late_blight_00056.jpg,Tomato,Tomato___Late_blight,False,224,224,227.9,False,False,False,False,train
Tomato___Early_blight_00523.jpg,Tomato,Tomato___Early_blight,False,224,224,38.3,False,False,False,False,test
Tomato___healthy_00235.jpg,Tomato,Tomato___healthy,True,224,224,234.2,False,False,False,False,validation
Tomato___Spider_mites_00352.jpg,Tomato,Tomato___Spider_mites,False,224,224,175.9,False,False,False,False,train
Tomato___Septoria_leaf_spot_00604.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,79.6,False,False,False,False,train
Tomato___Target_Spot_00261.jpg,Tomato,Tomato___Target_Spot,False,224,224,217.6,False,False,False,False,test
Corn___Northern_Leaf_Blight_00903.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,152.3,False,False,False,False,train
Tomato___Septoria_leaf_spot_01575.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,222.6,False,False,False,False,train
Orange___Haunglongbing_03873.jpg,Orange,Orange___Haunglongbing,False,224,224,87.6,False,False,False,False,validation
Pepper___Bacterial_spot_00442.jpg,Pepper,Pepper___Bacterial_spot,False,224,224,44.2,False,False,False,False,train
Tomato___Tomato_mosaic_virus_00054.jpg,Tomato,Tomato___Tomato_mosaic_virus,False,224,224,233.0,False,False,False,False,train
Tomato___Bacterial_spot_01163.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,119.4,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_01849.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,138.3,False,False,False,False,validation
Raspberry___healthy_00293.jpg,Raspberry,Raspberry___healthy,True,224,224,44.4,False,False,False,False,train
Cherry___healthy_00053.jpg,Cherry,Cherry___healthy,True,224,224,202.5,False,False,False,False,train
Corn___healthy_00006.jpg,Corn,Corn___healthy,True,224,224,101.0,False,False,False,False,train
Raspberry___healthy_00246.jpg,Raspberry,Raspberry___healthy,True,224,224,161.9,False,False,False,False,train
Cherry___Powdery_mildew_00403.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,197.3,False,False,False,False,train
Potato___Early_blight_00346.jpg,Potato,Potato___Early_blight,False,224,224,44.5,False,False,False,False,validation
Apple___healthy_00738.jpg,Apple,Apple___healthy,True,224,224,185.8,False,False,False,False,train
Potato___Late_blight_00028.jpg,Potato,Potato___Late_blight,False,224,224,112.1,False,False,False,False,train
Corn___healthy_00305.jpg,Corn,Corn___healthy,True,224,224,189.3,False,False,False,False,train
Tomato___Septoria_leaf_spot_01503.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,182.9,False,False,False,False,train
Apple___Apple_scab_00484.jpg,Apple,Apple___Apple_scab,False,224,224,239.2,False,False,False,False,train
Apple___Black_rot_00014.jpg,Apple,Apple___Black_rot,False,224,224,193.6,False,False,False,False,train
Corn___Cercospora_leaf_spot_00300.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,231.4,False,False,False,False,validation
Potato___Early_blight_00563.jpg,Potato,Potato___Early_blight,False,224,224,158.1,False,False,False,False,train
Corn___Northern_Leaf_Blight_00230.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,78.4,False,False,False,False,train
Pepper___Bacterial_spot_00363.jpg,Pepper,Pepper___Bacterial_spot,False,224,224,248.4,False,False,False,False,train
Peach___Bacterial_spot_01336.jpg,Peach,Peach___Bacterial_spot,False,224,224,126.6,False,False,False,False,train
Apple___healthy_01348.jpg,Apple,Apple___healthy,True,224,224,249.7,False,False,False,False,validation
Strawberry___Leaf_scorch_00696.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,136.2,False,False,False,False,train
Orange___Haunglongbing_04054.jpg,Orange,Orange___Haunglongbing,False,224,224,82.0,False,False,False,False,train
Tomato___Late_blight_01331.jpg,Tomato,Tomato___Late_blight,False,224,224,216.1,False,False,False,False,train
Cherry___Powdery_mildew_00658.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,203.9,False,False,False,False,train
Tomato___healthy_01496.jpg,Tomato,Tomato___healthy,True,224,224,203.2,False,False,False,False,train
Soybean___healthy_04896.jpg,Soybean,Soybean___healthy,True,224,224,237.6,False,False,False,False,train
Tomato___Target_Spot_00236.jpg,Tomato,Tomato___Target_Spot,False,224,224,210.9,False,False,False,False,train
Strawberry___Leaf_scorch_00237.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,82.4,False,False,False,False,train
Potato___Late_blight_00448.jpg,Potato,Potato___Late_blight,False,224,224,33.3,False,False,False,False,validation
Soybean___healthy_03084.jpg,Soybean,Soybean___healthy,True,224,224,102.8,False,False,False,False,train
Cherry___healthy_00713.jpg,Cherry,Cherry___healthy,True,224,224,182.5,False,False,False,False,train
Grape___healthy_00094.jpg,Grape,Grape___healthy,True,224,224,167.7,False,False,False,False,train
Tomato___Bacterial_spot_00733.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,90.7,False,False,False,False,test
Corn___Common_rust_00203.jpg,Corn,Corn___Common_rust,False,224,224,144.6,False,False,False,False,test
Peach___Bacterial_spot_01206.jpg,Peach,Peach___Bacterial_spot,False,224,224,137.5,False,False,False,False,train
Grape___Black_rot_00642.jpg,Grape,Grape___Black_rot,False,224,224,224.1,False,False,False,False,train
Peach___Bacterial_spot_01269.jpg,Peach,Peach___Bacterial_spot,False,224,224,157.4,False,False,False,False,train
Tomato___healthy_00380.jpg,Tomato,Tomato___healthy,True,224,224,108.6,False,False,False,False,test
Tomato___healthy_01576.jpg,Tomato,Tomato___healthy,True,224,224,102.4,False,False,False,False,train
Corn___Cercospora_leaf_spot_00020.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,89.0,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_03279.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,126.0,False,False,False,False,train
Corn___Cercospora_leaf_spot_00062.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,90.4,False,False,False,False,train
Grape___Black_rot_00866.jpg,Grape,Grape___Black_rot,False,224,224,178.2,False,False,False,False,train
Peach___Bacterial_spot_00915.jpg,Peach,Peach___Bacterial_spot,False,224,224,49.0,False,False,False,False,train
Tomato___Leaf_Mold_00930.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,210.2,False,False,False,False,validation
Tomato___Spider_mites_00833.jpg,Tomato,Tomato___Spider_mites,False,224,224,205.3,False,False,False,False,test
Tomato___Bacterial_spot_00087.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,223.2,False,False,False,False,train
Apple___Cedar_apple_rust_00039.jpg,Apple,Apple___Cedar_apple_rust,False,224,224,160.4,False,False,False,False,test
Soybean___healthy_02440.jpg,Soybean,Soybean___healthy,True,224,224,114.8,False,False,False,False,train
Peach___Bacterial_spot_00514.jpg,Peach,Peach___Bacterial_spot,False,224,224,244.6,False,False,False,False,train
Tomato___Septoria_leaf_spot_01545.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,134.1,False,False,False,False,train
Corn___healthy_01142.jpg,Corn,Corn___healthy,True,224,224,232.7,False,False,False,False,train
Potato___Early_blight_00378.jpg,Potato,Potato___Early_blight,False,224,224,67.7,False,False,False,False,train
Potato___Late_blight_00091.jpg,Potato,Potato___Late_blight,False,224,224,60.5,False,False,False,False,train
Potato___Late_blight_00923.jpg,Potato,Potato___Late_blight,False,224,224,154.6,False,False,False,False,train
Pepper___Bacterial_spot_00189.jpg,Pepper,Pepper___Bacterial_spot,False,224,224,135.6,False,False,False,False,train
Tomato___Septoria_leaf_spot_01614.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,193.2,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_00191.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,224.2,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_01697.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,142.5,False,False,False,False,train
Cherry___healthy_00036.jpg,Cherry,Cherry___healthy,True,224,224,35.9,False,False,False,False,test
Orange___Haunglongbing_04196.jpg,Orange,Orange___Haunglongbing,False,224,224,112.3,False,False,False,False,validation
Tomato___Leaf_Mold_00691.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,44.4,False,False,False,False,validation
Apple___Cedar_apple_rust_00049.jpg,Apple,Apple___Cedar_apple_rust,False,224,224,135.9,False,False,False,False,validation
Blueberry___healthy_00267.jpg,Blueberry,Blueberry___healthy,True,224,224,125.7,False,False,False,False,test
Potato___Late_blight_00255.jpg,Potato,Potato___Late_blight,False,224,224,174.3,False,False,False,False,train
Blueberry___healthy_01141.jpg,Blueberry,Blueberry___healthy,True,224,224,102.5,False,False,False,False,train
Potato___Early_blight_00092.jpg,Potato,Potato___Early_blight,False,224,224,233.5,False,False,False,False,test
Tomato___Spider_mites_00027.jpg,Tomato,Tomato___Spider_mites,False,224,224,160.8,False,False,False,False,train
Apple___Black_rot_00316.jpg,Apple,Apple___Black_rot,False,224,224,90.5,False,False,False,False,validation
Strawberry___Leaf_scorch_00923.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,232.2,False,False,False,False,train
Cherry___Powdery_mildew_00550.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,108.0,False,False,False,False,test
Squash___Powdery_mildew_00658.jpg,Squash,Squash___Powdery_mildew,False,224,224,111.3,False,False,False,False,train
Strawberry___Leaf_scorch_00245.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,226.9,False,False,False,False,validation
Orange___Haunglongbing_00843.jpg,Orange,Orange___Haunglongbing,False,224,224,114.2,False,False,False,False,validation
Apple___healthy_01381.jpg,Apple,Apple___healthy,True,224,224,222.0,False,False,False,False,train
Tomato___Septoria_leaf_spot_01235.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,40.3,False,False,False,False,train
Tomato___Early_blight_00715.jpg,Tomato,Tomato___Early_blight,False,224,224,131.1,False,False,False,False,train
Grape___Esca_(Black_Measles)_00970.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,248.2,False,False,False,False,test
Tomato___healthy_00064.jpg,Tomato,Tomato___healthy,True,224,224,185.6,False,False,False,False,train
Tomato___Bacterial_spot_01692.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,114.5,False,False,False,False,train
Apple___Black_rot_00565.jpg,Apple,Apple___Black_rot,False,224,224,74.3,False,False,False,False,validation
Apple___Black_rot_00141.jpg,Apple,Apple___Black_rot,False,224,224,172.1,False,False,False,False,train
Grape___Esca_(Black_Measles)_00035.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,108.0,False,False,False,False,train
Tomato___Late_blight_01148.jpg,Tomato,Tomato___Late_blight,False,224,224,179.9,False,False,False,False,train
Apple___healthy_00508.jpg,Apple,Apple___healthy,True,224,224,87.4,False,False,False,False,train
Corn___Common_rust_00480.jpg,Corn,Corn___Common_rust,False,224,224,123.1,False,False,False,False,train
Tomato___Septoria_leaf_spot_01329.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,199.4,False,False,False,False,train
Apple___healthy_00024.jpg,Apple,Apple___healthy,True,224,224,61.2,False,False,False,False,train
Squash___Powdery_mildew_00880.jpg,Squash,Squash___Powdery_mildew,False,224,224,249.0,False,False,False,False,train
Corn___Common_rust_00803.jpg,Corn,Corn___Common_rust,False,224,224,138.2,False,False,False,False,train
Apple___Black_rot_00211.jpg,Apple,Apple___Black_rot,False,224,224,86.7,False,False,False,False,train
Soybean___healthy_03626.jpg,Soybean,Soybean___healthy,True,224,224,168.2,False,False,False,False,train
Peach___healthy_00267.jpg,Peach,Peach___healthy,True,224,224,62.0,False,False,False,False,train
Tomato___Spider_mites_01077.jpg,Tomato,Tomato___Spider_mites,False,224,224,189.0,False,False,False,False,train
Apple___Apple_scab_00187.jpg,Apple,Apple___Apple_scab,False,224,224,163.2,False,False,False,False,validation
Pepper___Bacterial_spot_00197.jpg,Pepper,Pepper___Bacterial_spot,False,224,224,170.0,False,False,False,False,validation
Grape___healthy_00152.jpg,Grape,Grape___healthy,True,224,224,167.3,False,False,False,False,train
Peach___healthy_00320.jpg,Peach,Peach___healthy,True,224,224,60.8,False,False,False,False,train
Tomato___Septoria_leaf_spot_00138.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,50.9,False,False,False,False,validation
Tomato___Bacterial_spot_01807.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,195.5,False,False,False,False,validation
Tomato___Septoria_leaf_spot_01347.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,46.3,False,False,False,False,train
Squash___Powdery_mildew_00801.jpg,Squash,Squash___Powdery_mildew,False,224,224,38.9,False,False,False,False,test
Tomato___Late_blight_01897.jpg,Tomato,Tomato___Late_blight,False,224,224,61.2,False,False,False,False,train
Peach___healthy_00058.jpg,Peach,Peach___healthy,True,224,224,155.8,False,False,False,False,validation
Grape___Leaf_blight_00619.jpg,Grape,Grape___Leaf_blight,False,224,224,113.2,False,False,False,False,train
Soybean___healthy_02131.jpg,Soybean,Soybean___healthy,True,224,224,181.0,False,False,False,False,train
Grape___Esca_(Black_Measles)_00759.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,99.9,False,False,False,False,train
Cherry___Powdery_mildew_00052.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,146.4,False,False,False,False,train
Orange___Haunglongbing_01290.jpg,Orange,Orange___Haunglongbing,False,224,224,55.8,False,False,False,False,train
Corn___Common_rust_00733.jpg,Corn,Corn___Common_rust,False,224,224,30.4,False,False,False,False,train
Apple___Apple_scab_00070.jpg,Apple,Apple___Apple_scab,False,224,224,79.4,False,False,False,False,train
Tomato___healthy_00409.jpg,Tomato,Tomato___healthy,True,224,224,108.1,False,False,False,False,validation
Potato___healthy_00140.jpg,Potato,Potato___healthy,True,224,224,76.0,False,False,False,False,train
Peach___Bacterial_spot_00495.jpg,Peach,Peach___Bacterial_spot,False,224,224,84.8,False,False,False,False,validation
Tomato___Tomato_Yellow_Leaf_Curl_Virus_04555.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,105.9,False,False,False,False,train
Cherry___Powdery_mildew_00503.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,58.5,False,False,False,False,train
Potato___Early_blight_00576.jpg,Potato,Potato___Early_blight,False,224,224,249.8,False,False,False,False,train
Peach___healthy_00243.jpg,Peach,Peach___healthy,True,224,224,31.9,False,False,False,False,train
Corn___healthy_01066.jpg,Corn,Corn___healthy,True,224,224,88.3,False,False,False,False,train
